Connecting to host 10.0.0.1, port 5566
[ 24] local 10.0.0.3 port 57760 connected to 10.0.0.1 port 5566
[ 24] 257.00-258.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.67 MBytes       
[ 24] 258.00-259.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.67 MBytes       
[ 24] 259.00-260.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.67 MBytes       
[ 24] 260.00-261.00 sec  6.25 MBytes  52.5 Mbits/sec    0   3.68 MBytes       
[ 24] 261.00-262.00 sec  8.75 MBytes  73.4 Mbits/sec    0   3.68 MBytes       
[ 24] 262.00-263.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.68 MBytes       
[ 24] 263.00-264.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.68 MBytes       
[ 24] 264.00-265.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.69 MBytes       
[ 24] 265.00-266.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.69 MBytes       
[ 24] 266.00-267.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.69 MBytes       
[ 24] 267.00-268.00 sec  5.00 MBytes  42.0 Mbits/sec    0   3.69 MBytes       
[ 24] 268.00-269.00 sec  6.25 MBytes  52.4 Mbits/sec    0   3.69 MBytes       
[ 24] 269.00-270.00 sec  7.50 MBytes  62.9 Mbits/sec    0   3.70 MBytes       
[ 24] 270.00-271.02 sec  7.50 MBytes  62.0 Mbits/sec    0   3.70 MBytes       
[ 24] 271.02-272.00 sec  6.25 MBytes  53.2 Mbits/sec    0   3.70 MBytes       
[ 24] 272.00-273.00 sec  5.00 MBytes  41.9 Mbits/sec    0   3.70 MBytes       
[ 24] 273.00-274.00 sec  8.75 MBytes  73.4 Mbits/sec    0   3.71 MBytes       
